184.105.247.194 - - [14/Aug/2018:00:09:57 +0000] "GET / HTTP/1.1" 200 11250
157.44.148.224 - - [14/Aug/2018:03:48:40 +0000] "GET /jenkins/administrativeMonitor/jenkins.diagnostics.URICheckEncodingMonitor/checkURIEncoding?value=%E5%9F%B7%E4%BA%8B HTTP/1.1" 200 6
157.44.148.224 - - [14/Aug/2018:03:48:40 +0000] "GET /jenkins/static/2e481869/images/48x48/clipboard.png HTTP/1.1" 200 1501
157.44.148.224 - - [14/Aug/2018:03:48:40 +0000] "GET /jenkins/static/2e481869/images/48x48/monitor.png HTTP/1.1" 200 3270
157.44.148.224 - - [14/Aug/2018:03:48:40 +0000] "GET /jenkins/static/2e481869/images/48x48/terminal.png HTTP/1.1" 200 2433
157.44.148.224 - - [14/Aug/2018:03:48:40 +0000] "GET /jenkins/static/2e481869/images/48x48/notepad.png HTTP/1.1" 200 2282
157.44.148.224 - - [14/Aug/2018:03:48:41 +0000] "GET /jenkins/static/2e481869/images/48x48/network.png HTTP/1.1" 200 3244
157.44.148.224 - - [14/Aug/2018:03:48:41 +0000] "GET /jenkins/static/2e481869/images/48x48/document.png HTTP/1.1" 200 745
157.44.148.224 - - [14/Aug/2018:03:48:41 +0000] "GET /jenkins/static/2e481869/images/48x48/help.png HTTP/1.1" 200 3287
157.44.148.224 - - [14/Aug/2018:03:48:41 +0000] "GET /jenkins/static/2e481869/images/48x48/user.png HTTP/1.1" 200 3373
157.44.148.224 - - [14/Aug/2018:03:48:41 +0000] "GET /jenkins/static/2e481869/images/48x48/system-log-out.png HTTP/1.1" 200 1814
157.44.148.224 - - [14/Aug/2018:03:48:41 +0000] "GET /jenkins/administrativeMonitor/hudson.diagnosis.ReverseProxySetupMonitor/testForReverseProxySetup/http%3A%2F%2F18.222.124.49%3A8080%2Fjenkins%2Fmanage/ HTTP/1.1" 400 -
157.44.148.224 - - [14/Aug/2018:03:48:43 +0000] "GET /jenkins/pluginManager HTTP/1.1" 302 -
157.44.148.224 - - [14/Aug/2018:03:48:44 +0000] "GET /jenkins/pluginManager/ HTTP/1.1" 200 3049
157.44.148.224 - - [14/Aug/2018:03:48:45 +0000] "GET /jenkins/static/2e481869/images/24x24/up.png HTTP/1.1" 200 769
157.44.148.224 - - [14/Aug/2018:03:48:45 +0000] "GET /jenkins/static/2e481869/images/24x24/plugin.png HTTP/1.1" 200 814
157.44.148.224 - - [14/Aug/2018:03:48:45 +0000] "GET /jenkins/adjuncts/2e481869/hudson/PluginManager/_table.css HTTP/1.1" 200 157
157.44.148.224 - - [14/Aug/2018:03:48:45 +0000] "GET /jenkins/adjuncts/2e481869/hudson/PluginManager/_table.js HTTP/1.1" 200 3463
157.44.148.224 - - [14/Aug/2018:03:48:45 +0000] "GET /jenkins/adjuncts/2e481869/hudson/PluginManager/search.gif HTTP/1.1" 200 591
157.44.148.224 - - [14/Aug/2018:03:48:46 +0000] "GET /jenkins/static/2e481869/images/bottom-sticker-top-edge.png HTTP/1.1" 200 331
157.44.148.224 - - [14/Aug/2018:03:48:50 +0000] "GET /jenkins/pluginManager/available HTTP/1.1" 200 2913
157.44.148.224 - - [14/Aug/2018:03:48:59 +0000] "POST /jenkins/pluginManager/checkUpdatesServer HTTP/1.1" 200 224
157.44.148.224 - - [14/Aug/2018:03:49:00 +0000] "GET /jenkins/static/2e481869/images/none.gif HTTP/1.1" 200 115
157.44.148.224 - - [14/Aug/2018:03:49:12 +0000] "GET /jenkins/pluginManager/available HTTP/1.1" 200 2907
157.44.148.224 - - [14/Aug/2018:03:49:15 +0000] "GET /jenkins/pluginManager/installed HTTP/1.1" 200 3067
157.44.148.224 - - [14/Aug/2018:03:49:16 +0000] "GET /jenkins/static/2e481869/images/16x16/warning.png HTTP/1.1" 200 487
157.44.148.224 - - [14/Aug/2018:03:49:17 +0000] "GET /jenkins/pluginManager/advanced HTTP/1.1" 200 3584
157.44.148.224 - - [14/Aug/2018:03:49:18 +0000] "GET /jenkins/adjuncts/2e481869/lib/form/advanced/advanced.js HTTP/1.1" 200 538
157.44.148.224 - - [14/Aug/2018:03:49:18 +0000] "GET /jenkins/static/2e481869/images/spinner.gif HTTP/1.1" 200 1659
157.44.148.224 - - [14/Aug/2018:03:49:18 +0000] "GET /jenkins/static/2e481869/images/textarea-handle.gif HTTP/1.1" 200 52
157.44.148.224 - - [14/Aug/2018:03:49:19 +0000] "GET /jenkins/descriptorByName/hudson.ProxyConfiguration/checkPort?value= HTTP/1.1" 200 6
157.44.148.224 - - [14/Aug/2018:03:49:19 +0000] "GET /jenkins/descriptorByName/hudson.ProxyConfiguration/checkPort?value= HTTP/1.1" 200 6
157.44.148.224 - - [14/Aug/2018:03:50:24 +0000] "POST /jenkins/pluginManager/uploadPlugin?Jenkins-Crumb=b5ced3accf8635c5de648ec36af7a435&Jenkins-Crumb=b5ced3accf8635c5de648ec36af7a435 HTTP/1.1" 400 2165
157.44.148.224 - - [14/Aug/2018:03:50:30 +0000] "GET /jenkins/pluginManager/advanced HTTP/1.1" 200 3587
